区域,小区名称,户型,面积,价格(万),单价(元/平米),性质,朝向,装修,是否有电梯,楼层,建筑年代,楼型
丰台,云岗南区西里 ,2室1厅,55.22,250,45274,,南,简装,无,中楼层(共4层)板楼,,-
丰台,南庭新苑北区 ,2室1厅,68.5,365,53285,,南北,简装,有电梯,顶层(共16层)2012年建板楼,,-
丰台,南宫雅苑二期 ,3室2厅,117.72,520,44173,,南北,其他,无,中楼层(共6层)2009年建板楼,,-
丰台,工商联大厦 ,1房间0卫,205.77,565,27458,,南,简装,有电梯,低楼层(共30层)2005年建塔楼,,-
丰台,亿城天筑 ,2房间1卫,36.89,150,40662,,东,简装,有电梯,中楼层(共4层)2000年建板楼,,-
丰台,亿城天筑 ,1房间1卫,33.08,145,43834,,西,简装,有电梯,顶层(共4层)2000年建板楼,,-
丰台,云岗南区西里 ,2室0厅,53.9,235,43600,,东北,简装,无,中楼层(共5层)1995年建,,-
丰台,益辰欣园 ,3室1厅,148.36,660,44487,,南北,简装,有电梯,中楼层(共7层)2002年建板楼,,-
丰台,草桥欣园18号院 ,3室2厅,88.75,660,74367,,南北,简装,无电梯,底层(共6层)1998年建板楼,,-
丰台,南宫雅苑二期 ,3室2厅,112.88,480,42524,,南北,简装,无,低楼层(共6层)2009年建,,-
丰台,崔村一里 ,3室1厅,77.1,330,42802,,南北,简装,无,中楼层(共6层)1986年建板楼,,-
丰台,玉皇庄小区 ,3室1厅,68.9,305,44268,房本满五年,南北,简装,无,高楼层(共6层)1984年建板楼,,-
丰台,园博府 ,1房间1卫,65.14,170,26098,房本满五年,北,精装,无,中楼层(共8层)2014年建塔楼,,-
丰台,顺欣嘉园 ,3房间1卫,77.36,330,42658,房本满五年,南,精装,有电梯,底层(共21层)2013年建塔楼,,-
丰台,彩虹城三区 ,2室1厅,85.79,480,55951,房本满五年,东北,简装,有电梯,中楼层(共16层)2005年建板塔结合,,-
丰台,名都家苑 ,2室1厅,117.17,839,71606,房本满五年,南北,精装,有电梯,顶层(共13层)2006年建板塔结合,,-
丰台,三环新城7号院 ,1室0厅,42,243,57858,房本满五年,西,其他,有电梯,高楼层(共29层)2004年建板塔结合,,-
丰台,晓月苑一里 ,1室1厅,55.74,248,44493,房本满五年,南北,其他,无电梯,低楼层(共6层)1997年建板楼,,-
丰台,南苑北里四区 ,2室1厅,54.81,252,45978,房本满五年,西,简装,无电梯,底层(共6层)1997年建板楼,,-
丰台,园博嘉园 ,2室1厅,87.93,480,54589,房本满五年,东西,其他,无,中楼层(共18层),,-
丰台,华润小区 ,1室1厅,47.07,258,54812,房本满五年,南,简装,无电梯,中楼层(共6层)1996年建板楼,,-
丰台,御景春天 ,1室1厅,48.54,240,49444,房本满五年,西,简装,无,高楼层(共25层)2012年建塔楼,,-
丰台,海户西里 ,2室1厅,92.23,520,56381,房本满五年,南,简装,有电梯,底层(共12层)1995年建板塔结合,,-
丰台,枫竹苑北路 ,3室1厅,123.37,699,56659,,南北,精装,无,顶层(共6层)2003年建板楼,,-
丰台,园博嘉园 ,1室0厅,57.8,310,53634,,西北,毛坯,无,中楼层(共15层)2015年建,,-
丰台,园博嘉园 ,2室1厅,89.66,490,54651,,南北,精装,无,低楼层(共15层)2015年建,,-
丰台,晓月新城 ,3室1厅,112.81,505,44766,,东西,精装,有电梯,中楼层(共10层)2007年建板楼,,-
丰台,建工北国 ,3室1厅,95.59,500,52307,,南北,简装,有电梯,低楼层(共14层)1998年建板塔结合,,-
丰台,珠江骏景南区 ,1室0厅,66.23,320,48317,,西,简装,无,中楼层(共13层)2006年建塔楼,,-
丰台,崔村一里 ,2室1厅,60.9,237,38917,,南北,其他,无,中楼层(共5层)1983年建,,-
丰台,CUV国际公寓 ,3房间1卫,94.49,280,29633,,北,精装,有电梯,低楼层(共19层)2008年建塔楼,,-
丰台,建茗苑 ,2室1厅,98.06,558.9,56996,,南,其他,有电梯,顶层(共23层)2008年建塔楼,,-
丰台,宝隆温泉公寓 ,3室2厅,130.54,626,47955,,东南北,其他,有电梯,低楼层(共25层)1998年建塔楼,,-
丰台,彩虹城三区 ,3室1厅,117.65,710,60349,,南北,精装,有电梯,中楼层(共11层)2005年建板楼,,-
丰台,恒松园 ,3室1厅,169.16,845,49953,,南西,精装,有电梯,中楼层(共23层)1998年建塔楼,,-
丰台,玺萌丽苑 ,3室2厅,112.61,636,56479,,西,简装,有电梯,底层(共23层)2001年建塔楼,,-
丰台,瑞丽江畔 ,2室1厅,98.22,538,54775,,西北,精装,有电梯,低楼层(共21层)2005年建塔楼,,-
丰台,芳星园三区 ,2室1厅,70.38,455,64650,,北,其他,有电梯,高楼层(共17层)1995年建板塔结合,,-
丰台,珠江骏景北区 ,1室0厅,51.34,280,54539,,北,其他,有电梯,高楼层(共18层)2004年建塔楼,,-
丰台,青塔秀园 ,1室1厅,46.12,255,55291,,南,简装,无电梯,高楼层(共6层)1994年建板楼,,-
丰台,玉林里小区 ,2室1厅,54.39,360,66189,,东南,其他,无电梯,高楼层(共6层)1992年建板楼,,-
丰台,珠光逸景二期 ,2室1厅,80.13,380,47423,房本满五年,南北,精装,无,中楼层(共6层)2014年建,,-
丰台,园博嘉园 ,2室1厅,96.42,560,58080,房本满五年,东南,其他,无,中楼层(共15层)2015年建,,-
丰台,小屯东里2号院 ,2室1厅,61.42,348,56660,房本满五年,南北,其他,无电梯,底层(共6层)1990年建板楼,,-
丰台,珠光逸景二期 ,2室1厅,78.01,365,46789,房本满五年,南北,简装,无,顶层(共5层)2014年建,,-
丰台,中奥广场首站 ,2房间1卫,55.56,150,26998,房本满五年,南,其他,无,低楼层(共6层)2013年建板楼,,-
丰台,莲馨嘉园 ,车位,12.1,45,37191,房本满五年,南,无电梯,无,2002年建,,-
丰台,玺萌丽苑 ,3室2厅,154.89,950,61334,房本满五年,西南,简装,有电梯,高楼层(共24层)2001年建塔楼,,-
丰台,万科紫台 ,3室2厅,170.69,1350,79091,房本满五年,南北,精装,有电梯,中楼层(共18层)2006年建板楼,,-
丰台,领秀翡翠山 ,3室2厅,146.65,830,56598,,南北,精装,无,顶层(共6层)2014年建板楼,,-
丰台,园博嘉园 ,1室1厅,57.8,310,53634,,南西,精装,无,底层(共15层)2015年建,,-
丰台,南曦大厦 ,2室1厅,142.23,560,39373,,西北,简装,有电梯,低楼层(共22层)2004年建塔楼,,-
丰台,角门9号院 ,2室1厅,78.46,450,57355,,南西北,简装,有电梯,中楼层(共10层)1998年建板楼,,-
丰台,丰台路口东里 ,3室1厅,80.37,482,59973,,南北,精装,无电梯,高楼层(共6层)1992年建板楼,,-
丰台,南宫雅苑一期 ,2室1厅,82.68,340,41123,,南北,简装,无,低楼层(共6层)2003年建板楼,,-
丰台,万年花城三期 ,2室1厅,94.83,580,61163,,东西,精装,有电梯,中楼层(共16层)2006年建板楼,,-
丰台,万科紫台 ,车位,27.61,65,23543,,东西,-,无,2006年建板楼,,-
丰台,一栋苑 ,2室1厅,79.6,370,46483,,南,简装,有电梯,低楼层(共24层)2001年建塔楼,,-
丰台,晓月苑五里 ,2室1厅,86.8,370,42627,,西南,其他,有电梯,低楼层(共22层)2003年建塔楼,,-
丰台,六里桥北里 ,1室1厅,40.9,290,70905,,东,简装,无电梯,高楼层(共6层)1990年建板楼,,-
丰台,中奥广场首站 ,2房间1卫,52.53,135,25700,,东,精装,无,高楼层(共6层)2013年建板楼,,-
丰台,芳城园三区 ,4室1厅,153,720,47059,,西南,简装,有电梯,中楼层(共25层)1990年建塔楼,,-
丰台,角门东里 ,2室1厅,77.44,360,46488,,西,毛坯,有电梯,高楼层(共18层)1998年建塔楼,,-
丰台,枫竹苑二区 ,3室2厅,129.63,745,57472,,南北,简装,有电梯,中楼层(共17层)2003年建板楼,,-
丰台,张郭庄小区 ,2室1厅,77.72,290,37314,,南北,简装,无,顶层(共6层)1998年建,,-
丰台,万年花城四期 ,车位,30.97,36,11625,,南,有电梯,无,2008年建板楼,,-
丰台,首科花园 ,2室1厅,94.24,640,67912,,南西北,其他,有电梯,高楼层(共20层)2006年建塔楼,,-
丰台,中奥广场首站 ,2房间1卫,57.83,160,27668,,南,精装,无,低楼层(共6层)2013年建板楼,,-
丰台,紫熙台 ,3房间2卫,103.81,470,45276,,西北,精装,有电梯,高楼层(共26层)2014年建板塔结合,,-
丰台,亿城燕西华府 ,联排别墅,5室2,2300,62957,,365.33平米,南 北,精装,3层2012年建,,-
丰台,南木樨园 ,2室1厅,62.3,308,49439,,东西,简装,无电梯,中楼层(共6层)1988年建板楼,,-
丰台,紫熙台 ,5房间3卫,178.39,780,43725,,南,精装,有电梯,高楼层(共26层)2014年建板塔结合,,-
丰台,紫熙台 ,8房间4卫,325.1,1240,38143,,东南,精装,有电梯,中楼层(共22层)2014年建板塔结合,,-
丰台,杜家坎小区 ,2室1厅,58.2,255,43815,,南北,简装,无,高楼层(共6层)1990年建板楼,,-
丰台,中奥广场首站 ,1房间1卫,45.1,135,29934,,东,简装,无,顶层(共5层)2013年建板楼,,-
丰台,紫熙台 ,6房间3卫,272.85,1070,39216,,南西,精装,有电梯,中楼层(共22层)2014年建板塔结合,,-
丰台,中奥广场首站 ,1房间1卫,40.4,120,29703,,南,精装,无,高楼层(共6层)2013年建板楼,,-
丰台,中奥广场首站 ,3房间1卫,62.21,160,25720,,东南,精装,无,底层(共6层)2013年建板楼,,-
丰台,中奥广场首站 ,1房间1卫,46.86,126,26889,,南,精装,无,顶层(共5层)2013年建板楼,,-
丰台,中奥广场首站 ,2房间1卫,56.22,150,26681,,东西,其他,无,低楼层(共6层)2013年建,,-
丰台,中奥广场首站 ,1房间1卫,40.4,123,30446,,北,精装,无,高楼层(共6层)2013年建板楼,,-
丰台,中奥广场首站 ,2房间1卫,40.4,120,29703,,北,精装,无,顶层(共6层)2013年建板楼,,-
丰台,园博府 ,1房间1卫,51.82,160,30877,,南,简装,无,高楼层(共18层)2014年建板楼,,-
丰台,园博府 ,1房间1卫,49.41,120,24287,,北,精装,无,高楼层(共18层)2014年建板楼,,-
丰台,园博府 ,1房间1卫,49.41,120,24287,,北,简装,无,高楼层(共18层)2014年建板楼,,-
丰台,园博府 ,1房间1卫,51.82,140,27017,,南,精装,无,低楼层(共18层)2014年建板楼,,-
丰台,园博府 ,2房间1卫,51.82,145,27982,,南,精装,无,低楼层(共18层)2014年建板楼,,-
丰台,园博府 ,3房间1卫,95.97,265,27613,,北,精装,无,中楼层(共18层)2014年建板楼,,-
丰台,园博府 ,2房间1卫,79.48,225,28310,,北,精装,无,中楼层(共8层)2014年建塔楼,,-
丰台,成寿寺路 ,2室1厅,79.58,358,44987,,东西,精装,无电梯,中楼层(共7层)1999年建板楼,,-
丰台,彩虹城二区 ,3室1厅,136.84,848,61971,,南北,简装,有电梯,顶层(共16层)2004年建板楼,,-
丰台,海户西里 ,2室1厅,56.9,320,56240,,南北,简装,有电梯,顶层(共12层)1995年建板塔结合,,-
丰台,世纪金色嘉园 ,1室0厅,30.34,230,75808,,东,精装,有电梯,高楼层(共30层)2003年建塔楼,,-
丰台,园博府 ,车位,33.89,40,11803,,南,-,无,2014年建板楼,,-
丰台,玺萌苑 ,3室2厅,182.78,1000,54711,,东南,其他,无,低楼层(共26层)2001年建塔楼,,-
丰台,洋桥西里 ,1室1厅,50.29,276,54882,,东,精装,无电梯,中楼层(共6层)1990年建板楼,,-
丰台,洋桥西里 ,1室1厅,50.29,265,52695,,东,简装,无电梯,顶层(共6层)1990年建板楼,,-
丰台,青塔南里 ,2室1厅,69.48,315,45337,,东西,简装,无,低楼层(共28层)2010年建塔楼,,-
石景山,新都丽苑 ,2室2厅,93.77,459,48950,房本满五年,南北,精装,无电梯,中楼层(共18层)2001年建板塔结合,,-
石景山,雍景四季 ,2室1厅,112.88,719,63696,房本满五年,南,精装,无,高楼层(共23层)2009年建板塔结合,,-
石景山,古城西路 ,2室1厅,60.3,295,48923,房本满五年,南北,简装,有电梯,低楼层(共16层)1986年建塔楼,,-
石景山,远洋山水 ,1室1厅,61,445,72951,房本满五年,南,精装,无,中楼层(共21层)2006年建板塔结合,,-
石景山,远洋山水 ,2室2厅,114.98,790,68708,房本满五年,西,简装,有电梯,中楼层(共24层)2008年建板塔结合,,-
石景山,远洋山水 ,3室1厅,148.56,1200,80776,房本满五年,南北,精装,无,中楼层(共19层)2006年建板塔结合,,-
石景山,重兴嘉园 ,4室1厅,156.27,550,35196,房本满五年,东南,其他,有电梯,低楼层(共22层)2005年建塔楼,,-
石景山,永乐西区 ,2室1厅,60.05,320,53289,房本满五年,南北,简装,无电梯,底层(共6层)1993年建板楼,,-
石景山,模式口中里 ,2室1厅,62.12,295,47489,房本满五年,南北,简装,无电梯,中楼层(共6层)1999年建板楼,,-
石景山,远洋山水 ,1室1厅,69.12,530,76679,房本满五年,南,精装,有电梯,中楼层(共25层)2005年建塔楼,,-
石景山,重聚园 ,3室1厅,109.83,565,51444,房本满五年,东南,简装,无,中楼层(共24层)2003年建塔楼,,-
石景山,重兴嘉园 ,2室1厅,86.13,439,50970,房本满五年,东南,精装,有电梯,低楼层(共23层)2007年建塔楼,,-
石景山,远洋山水 ,2室1厅,69.68,440,63146,房本满五年,西,精装,有电梯,中楼层(共26层)2007年建板塔结合,,-
石景山,翠谷玉景 ,2室1厅,86.9,540,62141,房本满五年,南北,简装,无,底层(共6层)2004年建板楼,,-
石景山,七星园 ,2室2厅,94.68,490,51754,房本满五年,东南,精装,有电梯,底层(共14层)2001年建板塔结合,,-
石景山,永乐东区 ,2室1厅,60.04,330,54964,房本满五年,南,简装,无电梯,中楼层(共6层)1986年建板楼,,-
石景山,远洋山水 ,2室1厅,110.86,780,70360,房本满五年,南北,简装,无,顶层(共26层)2007年建板塔结合,,-
石景山,古城路小区 ,2室1厅,47.85,269,56218,房本满五年,南北,简装,无电梯,底层(共6层)1984年建板楼,,-
石景山,雍景天成 ,5室2厅,221.14,1326,59963,房本满五年,南北,简装,无,高楼层(共10层)2006年建板塔结合,,-
石景山,模式口中里 ,2室1厅,62.58,298,47620,房本满五年,南北,简装,无电梯,中楼层(共6层)1999年建板楼,,-
石景山,八角南里 ,2室1厅,59.6,321,53860,房本满五年,南北,简装,有电梯,高楼层(共12层)1988年建塔楼,,-
石景山,广安﹒康馨家园 ,2室1厅,72.93,338,46346,房本满五年,南,简装,无,低楼层(共34层)2015年建板塔结合,,-
石景山,八角北路 ,2室1厅,50.42,260,51567,房本满五年,南,简装,无电梯,高楼层(共6层)1985年建板楼,,-
石景山,杨庄中区 ,2室1厅,68.66,326,47481,房本满五年,南北,简装,无,顶层(共6层)1998年建板楼,,-
石景山,西引力 ,1室1厅,63.06,360,57089,房本满五年,东,精装,有电梯,中楼层(共16层)2005年建板塔结合,,-
石景山,远洋山水 ,2室2厅,100.16,680,67892,房本满五年,东北,简装,有电梯,低楼层(共26层)2006年建塔楼,,-
石景山,模式口东里 ,2室1厅,55.4,268,48376,,南北,精装,有电梯,中楼层(共16层)1991年建塔楼,,-
石景山,六合园 ,2室1厅,66.8,330,49402,,西,其他,有电梯,低楼层(共18层)1994年建塔楼,,-
石景山,雍景双庐 ,2室1厅,89.78,430,47895,,西,简装,有电梯,高楼层(共25层)2007年建塔楼,,-
石景山,八角南里 ,2室1厅,57.46,315,54821,,南北,精装,无电梯,低楼层(共6层)1995年建板楼,,-
石景山,八角南里 ,2室1厅,57.46,315,54821,房本满五年,南北,精装,无电梯,低楼层(共6层)1995年建板楼,,-
石景山,远洋山水 ,2室2厅,107.29,730,68040,房本满五年,南,其他,有电梯,低楼层(共24层)2007年建板塔结合,,-
石景山,远洋沁山水 ,2室1厅,87.83,780,88808,房本满五年,南,精装,有电梯,低楼层(共20层)2009年建板楼,,-
石景山,七星园 ,2室1厅,68.83,370,53756,房本满五年,南北,精装,无,中楼层(共6层)1995年建板楼,,-
石景山,六合园 ,2室1厅,84.52,400,47327,房本满五年,东北,简装,有电梯,中楼层(共22层)1995年建塔楼,,-
石景山,融景城 ,2室1厅,87.36,553,63302,房本满五年,南北,精装,有电梯,低楼层(共24层)2012年建板塔结合,,-
石景山,老山西里 ,2室2厅,46.84,276,58924,房本满五年,南北,简装,无电梯,底层(共6层)1982年建板楼,,-
石景山,模式口南里 ,2室1厅,59.36,270,45486,房本满五年,南北,简装,无电梯,低楼层(共6层)1987年建板楼,,-
石景山,八角北路 ,2室1厅,50.85,285,56048,房本满五年,南北,精装,无电梯,底层(共6层)1982年建板楼,,-
石景山,西山枫林四期 ,3室1厅,93.02,450,48377,房本满五年,南北,简装,无电梯,顶层(共5层)2006年建板楼,,-
石景山,古城路小区 ,2室1厅,59.33,289,48711,房本满五年,南北,精装,无电梯,中楼层(共6层)1980年建板楼,,-
石景山,模式口西里 ,2室1厅,57.71,255,44187,房本满五年,东西,简装,无电梯,低楼层(共6层)1991年建板楼,,-
石景山,金福苑 ,2室2厅,90.16,450,49912,房本满五年,南北,其他,无,中楼层(共6层)1997年建板楼,,-
石景山,模式口西里 ,2室1厅,54.09,225,41598,房本满五年,东南,简装,有电梯,高楼层(共16层)1990年建塔楼,,-
石景山,古城环卫楼 ,2室1厅,57.25,263,45939,房本满五年,东西,精装,无电梯,顶层(共6层)1994年建板楼,,-
石景山,地铁古城家园 ,1室1厅,62.84,275,43762,房本满五年,南,精装,无,高楼层(共25层)2001年建塔楼,,-
石景山,模式口东里 ,2室2厅,102.08,480,47022,房本满五年,南北,精装,无电梯,顶层(共3层)1993年建板楼,,-
石景山,永乐西区 ,2室1厅,62.17,335,53885,房本满五年,南北,精装,无电梯,中楼层(共6层)1986年建板楼,,-
石景山,重聚园 ,1室1厅,62.63,315,50296,房本满五年,东南,精装,有电梯,中楼层(共24层)2003年建塔楼,,-
石景山,鲁谷村 ,2室2厅,70.59,398,56382,房本满五年,南北,精装,无电梯,顶层(共6层)1996年建板楼,,-
石景山,远洋山水 ,3室1厅,136.3,1158,84960,房本满五年,东南,精装,有电梯,低楼层(共26层)2006年建板塔结合,,-
石景山,地铁古城家园 ,2室1厅,76.18,358,46994,房本满五年,西南,简装,有电梯,高楼层(共24层)1999年建塔楼,,-
石景山,雍景四季 ,2室1厅,99.14,585,59008,,东北,简装,有电梯,低楼层(共20层)2009年建塔楼,,-
石景山,远洋沁山水 ,2室2厅,110.96,920,82913,,南,精装,有电梯,中楼层(共23层)2011年建板楼,,-
石景山,八角中里 ,2室1厅,58.45,338,57828,,南,简装,无电梯,中楼层(共6层)1986年建板楼,,-
石景山,八角北里 ,1室1厅,52.56,255,48516,,南,精装,有电梯,高楼层(共17层)1985年建塔楼,,-
石景山,重兴园 ,2室1厅,82.15,398,48448,,东南,简装,无,高楼层(共24层)2003年建塔楼,,-
石景山,奈伦熙府 ,3室2厅,143.71,805,56016,,东南,精装,有电梯,低楼层(共18层)2006年建塔楼,,-
石景山,杨庄北区 ,2室1厅,60.34,300,49719,,南北,简装,无电梯,底层(共6层)1999年建板楼,,-
石景山,苹果园小区二区 ,3室1厅,85.73,390,45492,,西南,精装,有电梯,中楼层(共16层)1994年建塔楼,,-
石景山,杨庄北区 ,2室1厅,60.34,300,49719,房本满五年,南北,简装,无电梯,底层(共6层)1999年建板楼,,-
石景山,苹果园小区二区 ,3室1厅,85.73,390,45492,房本满五年,西南,精装,有电梯,中楼层(共16层)1994年建塔楼,,-
石景山,西黄新村北里 ,2室1厅,93.12,399,42848,房本满五年,东南,简装,无,低楼层(共23层)2004年建塔楼,,-
石景山,模式口东里 ,3室1厅,82.33,365,44334,房本满五年,东南北,简装,有电梯,中楼层(共16层)1992年建塔楼,,-
石景山,古城南路 ,2室1厅,54.23,255,47022,房本满五年,南北,简装,无电梯,顶层(共5层)1980年建板楼,,-
